date,activities,activity_types,moving_minutes,daily_load,distance_km,avg_hr,max_hr,intensity,fitness_ctl,fatigue_atl,form_tsb,form_pct
2022-12-15,4.0,Run + Walk,43.65,262.0,5.2574117,116.0,129.0,1.8977287926483952,16.295495119938572,61.11966559316403,-44.82417047322546,-9.169031102013024
2022-12-16,3.0,Run + VirtualRun + Workout,83.30000000000001,157.0,4.77,121.0,136.0,1.063415413155355,19.606034800197627,73.88345708205696,-54.27742228185934,-9.228012843153142
2022-12-17,0.0,-,0.0,0.0,0.0,,,0.0,19.144737869911555,64.04793610157623,-44.903198231664675,-7.81819675233682
2022-12-18,0.0,-,0.0,0.0,0.0,,,0.0,18.69429447834761,55.52174033106823,-36.827445852720615,-6.566610630028582
2022-12-19,1.0,Walk,14.733333333333333,24.0,1.17,111.0,122.0,0.9886230654859615,18.81912878039197,51.32550005466702,-32.50637127427505,-5.757682631256925
2022-12-20,1.0,Crossfit,59.55,1.0,0.0,98.0,136.0,0.10037712264569912,18.39987473486288,44.6260637912674,-26.226189056404518,-4.751153551191094
2022-12-21,2.0,Walk,38.21666666666667,90.0,3.2461599999999997,109.0,139.0,1.1886951144052469,20.08450491783966,50.66633747597516,-30.581832558135503,-5.075526744495753
2022-12-22,1.0,Run,6.566666666666666,14.0,0.533,,,1.1310118554899782,19.94134677956676,45.78523762270473,-25.843890843137967,-4.319984189770531
2022-12-23,3.0,Walk + Run + Crossfit,85.13333333333333,39.0,2.2020299999999997,98.5,129.0,0.5242737453493612,20.389764744523347,44.881972539676184,-24.492207795152837,-4.004003659357472
2022-12-24,1.0,Workout,29.583333333333332,1.0,0.0,,,0.1424137989832624,19.933556283874918,39.04031219208964,-19.10675590821472,-3.195073947353617
2022-12-25,0.0,-,0.0,0.0,0.0,,,0.0,19.464553325492762,33.84318383867007,-14.37863051317731,-2.4623615849681637
2022-12-26,1.0,Run,29.016666666666666,78.0,2.48,120.0,174.0,1.2699866805870315,20.841793656801475,39.721431946411435,-18.87963828960996,-3.0195159144326356
2022-12-27,0.0,-,0.0,0.0,0.0,,,0.0,20.351421404914962,34.433631500774915,-14.082210095859953,-2.3065072156678346
2022-12-28,5.0,Run + Walk,172.53333333333333,214.0,9.24096,106.0,127.0,0.8626726021771763,24.907645841447824,58.3378836096246,-33.430237768176774,-4.473892338250992
2022-12-29,0.0,-,0.0,0.0,0.0,,,0.0,24.32161094533529,50.57182201938191,-26.25021107404662,-3.597652465407001
2022-12-30,2.0,Ride,61.55,4.0,16.9,97.5,118.0,0.1974656650429049,23.843477715282237,44.37208325970106,-20.52860554441882,-2.8699120977727195
2022-12-31,0.0,-,0.0,0.0,0.0,,,0.0,23.28248090029682,38.465178343709844,-15.182697443413023,-2.173694104797836
2023-01-01,0.0,-,0.0,0.0,0.0,,,0.0,22.734683394161475,33.34461301611136,-10.609929621949885,-1.555615772606219
2023-01-02,1.0,Crossfit,55.0,1.0,0.0,114.0,153.0,0.1044465935734187,22.22330295274936,29.038830199639,-6.815527246889641,-1.0222793706499054
2023-01-03,2.0,Pilates + Walk,74.0,53.0,1.1,99.5,117.0,0.6555377408889054,22.947426724686053,32.22859144790558,-9.281164723219526,-1.3481779946500012
2023-01-04,3.0,Ride + Pilates,79.63333333333334,11.0,5.33,101.0,101.0,0.28788863480995863,22.666323925008275,29.402596769015055,-6.7362728440067805,-0.9906433388866226
2023-01-05,1.0,Walk,14.5,24.0,1.03,107.0,118.0,0.9965457582448796,22.697703073605087,28.68339174032089,-5.985688666715802,-0.8790446985325864
2023-01-06,1.0,Run,25.466666666666665,70.0,2.2635300000000003,,,1.284217528180434,23.810646337757937,34.18354540704837,-10.372899069290433,-1.4521374069606166
2023-01-07,0.0,-,0.0,0.0,0.0,,,0.0,23.250421989710553,29.63296004847706,-6.382538058766507,-0.9150426117844358
2023-01-08,0.0,-,0.0,0.0,0.0,,,0.0,22.70337877566907,25.688158170204833,-2.9847793945357637,-0.43822836885913435
2023-01-09,1.0,Walk,10.833333333333334,1.0,0.92,102.0,121.0,0.23533936216582085,22.192734879130075,22.40161870328745,-0.2088838241573754,-0.03137420501123975
2023-01-10,0.0,-,0.0,0.0,0.0,,,0.0,21.670577258850212,19.41946817251021,2.2511090863400014,0.346261978388332
2023-01-11,2.0,Walk,21.133333333333333,2.0,1.7953100000000002,,,0.2382904412368613,21.20776175337273,17.100551984150783,4.107209769221946,0.645551350017526
2023-01-12,1.0,Walk,7.233333333333333,1.0,0.78122,,,0.2880092164423916,20.73230720278256,14.957212688839249,5.775094513943312,0.9285177408471957
2023-01-13,2.0,Crossfit + Walk,60.93333333333334,58.0,1.1729100000000001,96.0,96.0,0.7557221537984673,21.609153156663428,20.687158936307203,0.9219942203562255,0.1422227907578319
2023-01-14,0.0,-,0.0,0.0,0.0,,,0.0,21.100726230013784,17.933240890504187,3.1674853395095965,0.500375406511546
2023-01-15,2.0,Walk + Run,47.4,85.0,4.41338,,,1.0372797920949814,22.604168365968114,26.86130872010891,-4.257140354140795,-0.6277810188540515
2023-01-16,1.0,Crossfit,51.6,23.0,0.0,92.0,125.0,0.517147812975281,22.61348161668657,26.347283193575073,-3.733801576888503,-0.5503798781303564
2023-01-17,1.0,Crossfit,43.6,1.0,0.0,91.0,91.0,0.11730928305086626,22.10495284867319,22.972999619219433,-0.8680467705462434,-0.13089777910690367
2023-01-18,1.0,Walk,11.1,1.0,0.89552,,,0.23249527748763857,21.608388904859975,20.04790776112048,1.5604811437394943,0.24072150105069057
2023-01-19,0.0,-,0.0,0.0,0.0,,,0.0,21.09997995976624,17.379088174345487,3.720891785420754,0.5878191657868564
2023-01-20,1.0,Walk,5.4,1.0,0.57305,,,0.3333333333333333,20.627061332989232,15.19866955639965,5.4283917765895815,0.8772281694998173
2023-01-21,0.0,-,0.0,0.0,0.0,,,0.0,20.141741370503265,13.175390744048753,6.966350626454512,1.1528878426000844
2023-01-22,0.0,-,0.0,0.0,0.0,,,0.0,19.66784016816859,11.421455056588966,8.246385111579622,1.3976089970682162
2023-01-23,2.0,Workout + Walk,39.63333333333333,23.0,1.01006,,,0.5900777557065228,19.746240268816724,12.962815277292759,6.783424991523965,1.1450998433418833
2023-01-24,1.0,Walk,13.733333333333333,36.0,1.1513399999999998,,,1.2541194257249118,20.128663820851152,16.029573691422577,4.099090129428575,0.678814743311866
2023-01-25,1.0,Pilates,52.8,1.0,0.0,,,0.10660035817780522,19.67859862455027,14.028805275760988,5.649793348789281,0.9570114648544831
2023-01-26,0.0,-,0.0,0.0,0.0,,,0.0,19.215594389867114,12.161261253455953,7.054333136411161,1.2237167017033306
2023-01-27,0.0,-,0.0,0.0,0.0,,,0.0,18.763483863898923,10.542328613709158,8.221155250189765,1.460488416369792
2023-01-28,0.0,-,0.0,0.0,0.0,,,0.0,18.32201073605353,9.138911687128438,9.183099048925094,1.6706861819947256
2023-01-29,0.0,-,0.0,0.0,0.0,,,0.0,17.890924726294703,7.922320569340289,9.968604156954413,1.8572925117919938
2023-01-30,1.0,Crossfit,0.05,1.0,0.0,94.0,131.0,3.4641016151377544,17.493509756601068,7.00080671654719,10.492703040053877,1.9993516044990192
2023-01-31,1.0,Crossfit,58.38333333333333,1.0,0.0,,,0.10137507341335557,17.105445290843477,6.201966723247212,10.903478567596265,2.1247578148760393
2023-02-01,2.0,Pilates + Walk,62.5,2.0,0.92177,,,0.13856406460551018,16.750039640783115,5.642592087868696,11.107447552914419,2.210432092723715
2023-02-02,1.0,Walk,26.883333333333333,1.0,2.2156599999999997,,,0.1493943134136878,16.37946777287518,5.024560478528426,11.354907294346756,2.310801028824387
2023-02-03,1.0,VirtualRun,10.05,1.0,0.9,103.0,103.0,0.24433888871261045,16.017614835993246,4.488802535044307,11.528812300948939,2.399194557365786
2023-02-04,1.0,Run,10.366666666666667,1.0,1.02465,114.0,137.0,0.24057808192938762,15.664275688396078,4.024365814222318,11.63990987417376,2.476954590969156
2023-02-05,0.0,-,0.0,0.0,0.0,,,0.0,15.295721701633846,3.488633784859473,11.807087916774373,2.5730698093426505
2023-02-06,0.0,-,0.0,0.0,0.0,,,0.0,14.935839168557722,3.024219528416507,11.911619640141215,2.6583975866623413
2023-02-07,0.0,-,0.0,0.0,0.0,,,0.0,14.584424064488198,2.621629073177186,11.962794991311013,2.7341486457092663
2023-02-08,0.0,-,0.0,0.0,0.0,,,0.0,14.241277165102355,2.272632304879854,11.9686448602225,2.801397824429014
2023-02-09,0.0,-,0.0,0.0,0.0,,,0.0,13.906203933489573,1.9700947193586622,11.93610921413091,2.8610993268948626
2023-02-10,0.0,-,0.0,0.0,0.0,,,0.0,13.579014409864623,1.7078315726265605,11.871182837238063,2.9141002625870778
2023-02-11,0.0,-,0.0,0.0,0.0,,,0.0,13.259523103875624,1.4804814468055625,11.779041657070062,2.9611526660983176
2023-02-12,1.0,Run,49.4,1.0,4.21366,,,0.11020775375559674,12.971077202793575,1.4165187474757346,11.55455845531784,2.969313515670423
2023-02-13,0.0,-,0.0,0.0,0.0,,,0.0,12.665889633908304,1.2279487967685225,11.43794083713978,3.0101690887202173
2023-02-14,0.0,-,0.0,0.0,0.0,,,0.0,12.367882613773606,1.0644816739434595,11.303400939830146,3.0464392579863833
2023-02-15,0.0,-,0.0,0.0,0.0,,,0.0,12.076887196188467,0.9227756378306637,11.154111558357803,3.0786386638542926
2023-02-16,2.0,Yoga + Pilates,106.88333333333333,2.0,0.0,85.0,118.0,0.10595845771170156,11.839795036666546,1.0661780073629168,10.77361702930363,3.03316540980057
2023-02-17,0.0,-,0.0,0.0,0.0,,,0.0,11.56122462907064,0.924246151782599,10.636978477288041,3.0668545990481015
2023-02-18,0.0,-,0.0,0.0,0.0,,,0.0,11.289208513314064,0.8012085629094869,10.487999950404577,3.0967626998342204
2023-02-19,1.0,Run,80.1,124.0,5.5586,,,0.9637629123964365,13.941103333086483,17.20169042725432,-3.260587094167837,-0.779610005574779
2023-02-20,0.0,-,0.0,0.0,0.0,,,0.0,13.613092685452168,14.91176526973103,-1.2986725842788616,-0.317995970077323
2023-02-21,0.0,-,0.0,0.0,0.0,,,0.0,13.292799575116794,12.926679758592135,0.36611981652465886,0.09180905658880416
2023-02-22,0.0,-,0.0,0.0,0.0,,,0.0,12.980042421444518,11.205852999871535,1.7741894215729825,0.45561983131935385
2023-02-23,0.0,-,0.0,0.0,0.0,,,0.0,12.674643916085596,9.714106313437908,2.9605376026476886,0.7785984948238328
2023-02-24,1.0,Run,15.066666666666666,33.0,1.4519300000000002,,,1.1463678694186252,13.152865262932668,12.81397338718704,0.3388918757456274,0.08588543737327729
2023-02-25,0.0,-,0.0,0.0,0.0,,,0.0,12.843400527605564,11.108150337339422,1.7352501902661412,0.45036104639535823
2023-02-26,0.0,-,0.0,0.0,0.0,,,0.0,12.541216975541316,9.629410034542069,2.911806940999247,0.7739299268638334
2023-02-27,0.0,-,0.0,0.0,0.0,,,0.0,12.246143292778573,8.347522746577152,3.898620546201421,1.0611832239734333
2023-02-28,0.0,-,0.0,0.0,0.0,,,0.0,11.95801219608455,7.236282986669669,4.721729209414881,1.3161967981492588
2023-03-01,0.0,-,0.0,0.0,0.0,,,0.0,11.676660338118776,6.272973797482174,5.403686540636602,1.5425890577622667
2023-03-02,0.0,-,0.0,0.0,0.0,,,0.0,11.401928214828194,5.437902350749268,5.964025864078926,1.7435723010203126
2023-03-03,2.0,Crossfit + Run,64.01666666666667,24.0,1.38455,91.5,105.0,0.4742798978502214,11.698339595367248,7.908927774859743,3.789411820507505,1.0797577410068748
2023-03-04,3.0,Workout + Yoga + Run,52.4,59.0,0.4205,96.5,121.0,0.8219321864265747,12.811267883236624,14.710278613485578,-1.8990107302489534,-0.49409908724016927
2023-03-05,2.0,Run + Yoga,29.06666666666667,9.0,1.31154,88.0,141.0,0.4310218283495181,12.721595178227592,13.950114331446756,-1.228519153219164,-0.3218986130821383
2023-03-06,1.0,Walk,9.416666666666666,40.0,0.90183,,,1.5964562525705743,13.36341003450121,17.417929822912207,-4.054519788410996,-1.011348594892863
2023-03-07,1.0,Run,14.583333333333334,17.0,1.3337999999999999,119.0,152.0,0.8363184629246035,13.448972862726775,17.3622941271291,-3.9133212644023256,-0.9699182493576443
2023-03-08,1.0,Pilates,55.61666666666667,56.0,0.0,93.0,93.0,0.7772615074760204,14.450126762481439,22.505826681760418,-8.055699919278979,-1.8582766439103586
2023-03-09,0.0,-,0.0,0.0,0.0,,,0.0,14.11013965209897,19.50980376602607,-5.3996641139271,-1.2755990247821223
2023-03-10,2.0,Pilates + Run,59.81666666666667,77.0,1.216,108.5,145.0,0.8788401383953933,15.589831992761047,27.16301943246688,-11.573187439705832,-2.474516177185169
2023-03-11,1.0,Yoga,11.066666666666666,1.0,0.08137,83.0,83.0,0.23284515771189987,15.246557853944239,23.680143336740073,-8.433585482795834,-1.843822840448342
2023-03-12,0.0,-,0.0,0.0,0.0,,,0.0,14.887832063281937,20.52779292153649,-5.639960858254554,-1.2627674363604324
2023-03-13,1.0,Crossfit,52.233333333333334,1.0,0.0,,,0.10717703894533559,14.561074798776017,17.928212114578017,-3.3671373158019993,-0.7708078701454639
2023-03-14,1.0,Run,14.4,21.0,1.47404,123.0,168.0,0.9354143466934853,14.712571848533182,18.33713496940734,-3.624563120874159,-0.8211940912822168
2023-03-15,0.0,-,0.0,0.0,0.0,,,0.0,14.366409847929509,15.896057049715447,-1.529647201785938,-0.3549128877656216
2023-03-16,1.0,Run,20.033333333333335,27.0,2.07209,124.0,161.0,0.8992509361998127,14.663656915734558,17.374237256311492,-2.710580340576934,-0.6161674303923459
2023-03-17,1.0,Run,9.916666666666666,1.0,1.044,135.0,175.0,0.24597601850723633,14.342174114344912,15.194464402762481,-0.8522902884175689,-0.19808486533551795
2023-03-18,1.0,Run,17.35,24.0,1.7198,120.0,163.0,0.911027541601348,14.569406468040683,16.36667579529128,-1.7972693272505964,-0.41119710474435367
2023-03-19,0.0,-,0.0,0.0,0.0,,,0.0,14.226612907369788,14.187909539314237,0.03870336805555041,0.009068302321278683
2023-03-20,0.0,-,0.0,0.0,0.0,,,0.0,13.891884701007951,12.299185223286292,1.5926994777216592,0.3821654421510562
2023-03-21,1.0,Run,18.4,26.0,1.735,123.0,157.0,0.9207747210672771,14.176768231813403,14.123066461496167,0.053701770317236,0.012626707168404914
2023-03-22,0.0,-,0.0,0.0,0.0,,,0.0,13.843212786596775,12.242974192174026,1.6002385944227484,0.3853244712990628
2023-03-23,1.0,Run,12.116666666666667,1.0,1.3,126.0,155.0,0.22252768246568522,13.54103365176181,10.746285854657316,2.7947477971044936,0.6879700789412218
2023-03-24,0.0,-,0.0,0.0,0.0,,,0.0,13.22243596895064,9.315717711800419,3.906718257150221,0.9848710344357388
2023-03-25,2.0,Walk + Run,22.35,61.0,2.6305199999999997,128.0,155.0,1.2796811683452445,14.34656146646568,16.196037919910037,-1.8494764534443568,-0.42971422287433575
2023-03-26,0.0,-,0.0,0.0,0.0,,,0.0,14.009011072819822,14.039987336285913,-0.030976263466090614,-0.007370556780697277
2023-03-27,0.0,-,0.0,0.0,0.0,,,0.0,13.679402670606324,12.170954734598679,1.508447936007645,0.3675715897665935
2023-03-28,0.0,-,0.0,0.0,0.0,,,0.0,13.357549398162158,10.550731678283432,2.806817719878726,0.7004323014182307
2023-03-29,0.0,-,0.0,0.0,0.0,,,0.0,13.04326879036406,9.14619611809805,3.8970726722660096,0.9959345659182816
2023-03-30,2.0,Pilates + Walk,23.78333333333333,48.0,0.91887,81.0,81.0,1.1004235662815254,13.865741715877682,14.318496093551385,-0.45275437767370263,-0.1088424470783396
2023-03-31,2.0,Crossfit + Run,59.43333333333334,13.0,1.07416,121.0,139.0,0.362269904926843,13.845372273508287,14.142975124406643,-0.2976028508983557,-0.0716491751466032
2023-04-01,0.0,-,0.0,0.0,0.0,,,0.0,13.51961401624084,12.260232572064695,1.259381444176146,0.31050724837343147
2023-04-02,0.0,-,0.0,0.0,0.0,,,0.0,13.201520301326003,10.628124662520209,2.5733956388057937,0.649772546410763
2023-04-03,0.0,-,0.0,0.0,0.0,,,0.0,12.890910795009633,9.213286385728626,3.677624409281007,0.9509605819072406
2023-04-04,0.0,-,0.0,0.0,0.0,,,0.0,12.587609406486667,7.986794351857372,4.600815054629295,1.2183449364257086
2023-04-05,0.0,-,0.0,0.0,0.0,,,0.0,12.29144418807168,6.923575513474732,5.367868674596948,1.4557195483468182
2023-04-06,0.0,-,0.0,0.0,0.0,,,0.0,12.002247237718265,6.00189459988276,6.000352637835505,1.6664525453696692
2023-04-07,1.0,Run,13.283333333333333,16.0,1.394,121.0,155.0,0.8501236163709773,12.09630761739609,7.332863389265419,4.763444228130671,1.3126441497128727
2023-04-08,0.0,-,0.0,0.0,0.0,,,0.0,11.811701901423138,6.356697214041405,5.4550046873817335,1.5394351389572645
2023-04-09,1.0,Run,16.25,1.0,1.623,122.0,156.0,0.19215378456610457,11.557320791263917,5.643602430505862,5.913718360758056,1.7056197445657666
2023-04-10,0.0,-,0.0,0.0,0.0,,,0.0,11.285396526226515,4.892314221981941,6.393082304244574,1.888305324315211
2023-04-11,0.0,-,0.0,0.0,0.0,,,0.0,11.019870180503773,4.241039077669649,6.778831102834124,2.050487283969144
2023-04-12,1.0,Yoga,0.0,1.0,0.0,86.0,104.0,0.0,10.784119535193037,3.809585148658531,6.974534386534506,2.1558039930145183
2023-04-13,0.0,-,0.0,0.0,0.0,,,0.0,10.53038739158935,3.3024451725885906,7.227942219000759,2.2879633800790455
2023-04-14,0.0,-,0.0,0.0,0.0,,,0.0,10.28262513736677,2.8628167352537233,7.419808402113047,2.405289927747365
2023-04-15,0.0,-,0.0,0.0,0.0,,,0.0,10.040692311097285,2.4817125588264193,7.558979752270865,2.509448391958805
2023-04-16,0.0,-,0.0,0.0,0.0,,,0.0,9.804451756173377,2.151341770779095,7.6531099853942814,2.601916685644185
2023-04-17,0.0,-,0.0,0.0,0.0,,,0.0,9.573769543051165,1.8649506358978185,7.708818907153347,2.684006848952742
2023-04-18,0.0,-,0.0,0.0,0.0,,,0.0,9.348514893323047,1.6166844903848665,7.731830402938181,2.756883665896657
2023-04-19,0.0,-,0.0,0.0,0.0,,,0.0,9.128560105576772,1.4014680555835257,7.727092049993247,2.821581191566255
2023-04-20,1.0,Run,12.35,13.0,1.3069000000000002,118.0,137.0,0.7947194142390263,9.219648556519768,2.945488987838857,6.274159568680911,2.268401566581073
2023-04-21,0.0,-,0.0,0.0,0.0,,,0.0,9.002725776325779,2.5533793075150366,6.449346468810742,2.3879236241133444
2023-04-22,0.0,-,0.0,0.0,0.0,,,0.0,8.79090682327646,2.213468091364208,6.5774387319122525,2.494031186292252
2023-04-23,1.0,Run,10.3,12.0,1.045,122.0,143.0,0.8360796171499412,8.86641137310056,3.516271773203669,5.350139599896891,2.011388589573928
