date,activities,activity_types,moving_minutes,daily_load,distance_km,avg_hr,max_hr,intensity,fitness_ctl,fatigue_atl,form_tsb,form_pct
2022-12-15,4.0,Run + Walk,43.65,262.0,5.2574117,116.0,129.0,1.8977287926483952,14.992499848475704,58.275280376638825,-43.28278052816312,-9.62320737382203
2022-12-16,3.0,Run + VirtualRun + Workout,83.30000000000001,157.0,4.77,121.0,136.0,1.063415413155355,18.33369680977238,71.41772239947512,-53.08402558970275,-9.651449666788325
2022-12-17,0.0,-,0.0,0.0,0.0,,,0.0,17.902335846409287,61.910445198598495,-44.00810935218921,-8.194109366463115
2022-12-18,0.0,-,0.0,0.0,0.0,,,0.0,17.481124078958192,53.66879670635978,-36.18767262740158,-6.90033288934019
2022-12-19,1.0,Walk,14.733333333333333,24.0,1.17,111.0,122.0,0.9886230654859615,17.63450223430361,49.71922417692427,-32.08472194262066,-6.064762799713485
2022-12-20,1.0,Crossfit,59.55,1.0,0.0,98.0,136.0,0.10037712264569912,17.243120453350958,43.233618731950386,-25.99049827859943,-5.024322279507234
2022-12-21,2.0,Walk,38.21666666666667,90.0,3.2461599999999997,109.0,139.0,1.1886951144052469,18.95496711352951,49.45925762743691,-30.504290513907403,-5.3643442254834826
2022-12-22,1.0,Run,6.566666666666666,14.0,0.533,,,1.1310118554899782,18.83838509465456,44.738846778773116,-25.900461684118557,-4.58292320953206
2022-12-23,3.0,Walk + Run + Crossfit,85.13333333333333,39.0,2.2020299999999997,98.5,129.0,0.5242737453493612,19.31275388774433,43.97487944257093,-24.662125554826602,-4.256621591130155
2022-12-24,1.0,Workout,29.583333333333332,1.0,0.0,,,0.1424137989832624,18.88188567601313,38.25397323319314,-19.372087557180013,-3.419871632452052
2022-12-25,0.0,-,0.0,0.0,0.0,,,0.0,18.437626753231374,33.161523973490134,-14.72389722025876,-2.661929219944798
2022-12-26,1.0,Run,29.016666666666666,78.0,2.48,120.0,174.0,1.2699866805870315,19.83902893471739,39.13051607414026,-19.29148713942287,-3.2413359213806503
2022-12-27,0.0,-,0.0,0.0,0.0,,,0.0,19.372250045426146,33.921379590491426,-14.54912954506528,-2.503431370637365
2022-12-28,5.0,Run + Walk,172.53333333333333,214.0,9.24096,106.0,127.0,0.8626726021771763,23.951512732526204,57.89382374949503,-33.94231101696882,-4.723753275490765
2022-12-29,0.0,-,0.0,0.0,0.0,,,0.0,23.387974035802543,50.18687634046943,-26.79890230466689,-3.819470391584277
2022-12-30,2.0,Ride,61.55,4.0,16.9,97.5,118.0,0.1974656650429049,22.931807707510007,44.0383823580475,-21.106574650537492,-3.0680201810729524
2022-12-31,0.0,-,0.0,0.0,0.0,,,0.0,22.39226095013721,38.17590040693967,-15.783639456802458,-2.3495676314165355
2023-01-01,0.0,-,0.0,0.0,0.0,,,0.0,21.865408817937645,33.09384436583996,-11.228435547902318,-1.7117502263348015
2023-01-02,1.0,Crossfit,55.0,1.0,0.0,114.0,153.0,0.1044465935734187,21.374480941140163,28.821444398768545,-7.446963457628382,-1.161348038990266
2023-01-03,2.0,Pilates + Walk,74.0,53.0,1.1,99.5,117.0,0.6555377408889054,22.11857606334247,32.04014450141149,-9.92156843806902,-1.4952090360090615
2023-01-04,3.0,Ride + Pilates,79.63333333333334,11.0,5.33,101.0,101.0,0.28788863480995863,21.85697472174328,29.239236275823924,-7.382261554080642,-1.1258437559120478
2023-01-05,1.0,Walk,14.5,24.0,1.03,107.0,118.0,0.9965457582448796,21.907396492002267,28.541778139081206,-6.634381647078939,-1.0094584036189107
2023-01-06,1.0,Run,25.466666666666665,70.0,2.2635300000000003,,,1.284217528180434,23.038934337047863,34.06078370582965,-11.021849368781787,-1.5946700206901572
2023-01-07,0.0,-,0.0,0.0,0.0,,,0.0,22.496867070767408,29.526540642754814,-7.029673571987406,-1.0415781524711079
2023-01-08,0.0,-,0.0,0.0,0.0,,,0.0,21.96755373298356,25.59590553927967,-3.6283518062961093,-0.5505622595941363
2023-01-09,1.0,Walk,10.833333333333334,1.0,0.92,102.0,121.0,0.23533936216582085,21.474222558618,22.321646936344617,-0.8474243777266182,-0.13154133603881138
2023-01-10,0.0,-,0.0,0.0,0.0,,,0.0,20.968970321359368,19.350142415143498,1.61882790621587,0.2573370527032035
2023-01-11,2.0,Walk,21.133333333333333,2.0,1.7953100000000002,,,0.2382904412368613,20.52266244375413,17.040455017206142,3.482207426547987,0.5655873413259729
2023-01-12,1.0,Walk,7.233333333333333,1.0,0.78122,,,0.2880092164423916,20.063327124395,14.905115956352923,5.158211168042076,0.856988331008205
2023-01-13,2.0,Crossfit + Walk,60.93333333333334,58.0,1.1729100000000001,96.0,96.0,0.7557221537984673,20.955913051183575,20.641997430265608,0.31391562091796743,0.04993270398212462
2023-01-14,0.0,-,0.0,0.0,0.0,,,0.0,20.462855762426983,17.894091378997295,2.568764383429688,0.4184434491537496
2023-01-15,2.0,Walk + Run,47.4,85.0,4.41338,,,1.0372797920949814,21.981305914617973,26.82737087379757,-4.846064959179596,-0.7348767141805519
2023-01-16,1.0,Crossfit,51.6,23.0,0.0,92.0,125.0,0.517147812975281,22.005274068264345,26.317863224642654,-4.3125891563783085,-0.6532659917496559
2023-01-17,1.0,Crossfit,43.6,1.0,0.0,91.0,91.0,0.11730928305086626,21.511055398030713,22.947496098340583,-1.4364407003098698,-0.22258952799395929
2023-01-18,1.0,Walk,11.1,1.0,0.89552,,,0.23249527748763857,21.02846485953265,20.02579932250479,1.0026655370278625,0.15893782447197724
2023-01-19,0.0,-,0.0,0.0,0.0,,,0.0,20.533700549095276,17.35992285751156,3.173777691583716,0.51521443719563
2023-01-20,1.0,Walk,5.4,1.0,0.57305,,,0.3333333333333333,20.074105521734914,15.18205556679461,4.892049954940305,0.8123317457646314
2023-01-21,0.0,-,0.0,0.0,0.0,,,0.0,19.6017956768436,13.160988443633464,6.440807233210137,1.095275034898788
2023-01-22,0.0,-,0.0,0.0,0.0,,,0.0,19.14059848598012,11.408970020653388,7.731628465326732,1.3464623325806495
2023-01-23,2.0,Workout + Walk,39.63333333333333,23.0,1.01006,,,0.5900777557065228,19.231403694136787,12.951992275562617,6.2794114185741705,1.0883954041081634
2023-01-24,1.0,Walk,13.733333333333333,36.0,1.1513399999999998,,,1.2541194257249118,19.62594048242317,16.02019147041376,3.6057490120094116,0.612412097352938
2023-01-25,1.0,Pilates,52.8,1.0,0.0,,,0.10660035817780522,19.187703518356052,14.020672035717872,5.16703148263818,0.8976289559083335
2023-01-26,0.0,-,0.0,0.0,0.0,,,0.0,18.736249217552317,12.154210727409213,6.582038490143104,1.1709989574606676
2023-01-27,0.0,-,0.0,0.0,0.0,,,0.0,18.295416875000083,10.536216668497625,7.759200206502458,1.4136874204644987
2023-01-28,0.0,-,0.0,0.0,0.0,,,0.0,17.864956573937246,9.133613376900076,8.73134319703717,1.6291378712846722
2023-01-29,0.0,-,0.0,0.0,0.0,,,0.0,17.444624277721584,7.917727581297302,9.52689669642428,1.820407353913037
2023-01-30,1.0,Crossfit,0.05,1.0,0.0,94.0,131.0,3.4641016151377544,17.05771000482922,6.996825156718908,10.060884848110312,1.966048362736844
2023-01-31,1.0,Crossfit,58.38333333333333,1.0,0.0,,,0.10137507341335557,16.679899172188193,6.198515197025541,10.481383975162652,2.0946137757313608
2023-02-01,2.0,Pilates + Walk,62.5,2.0,0.92177,,,0.13856406460551018,16.334505904551477,5.639600036066721,10.694905868484756,2.182477170512334
2023-02-02,1.0,Walk,26.883333333333333,1.0,2.2156599999999997,,,0.1493943134136878,15.973710844596164,5.0219667349463855,10.951744109649779,2.285368381460489
2023-02-03,1.0,VirtualRun,10.05,1.0,0.9,103.0,103.0,0.24433888871261045,15.621404683865803,4.486554076055418,11.134850607810385,2.375981510231013
2023-02-04,1.0,Run,10.366666666666667,1.0,1.02465,114.0,137.0,0.24057808192938762,15.27738769287945,4.0224166748163555,11.254971018063095,2.4556927410892504
2023-02-05,0.0,-,0.0,0.0,0.0,,,0.0,14.917936528106221,3.4869441189849115,11.430992409121309,2.554194272017153
2023-02-06,0.0,-,0.0,0.0,0.0,,,0.0,14.566942642970991,3.0227547944118873,11.544187848559105,2.6416405353550148
2023-02-07,0.0,-,0.0,0.0,0.0,,,0.0,14.22420705194837,2.620359327639569,11.603847724308801,2.719272313254504
2023-02-08,0.0,-,0.0,0.0,0.0,,,0.0,13.889535451306758,2.2715315905349875,11.61800386077177,2.7881911293341646
2023-02-09,0.0,-,0.0,0.0,0.0,,,0.0,13.562738108953637,1.9691405344191595,11.593597574534478,2.8493748782877395
2023-02-10,0.0,-,0.0,0.0,0.0,,,0.0,13.243629756872615,1.7070044107902311,11.536625346082383,2.903691701311618
2023-02-11,0.0,-,0.0,0.0,0.0,,,0.0,12.93202948609124,1.4797643984901319,11.45226508760111,2.951912304230964
2023-02-12,1.0,Run,49.4,1.0,4.21366,,,0.11020775375559674,12.651288957467813,1.4158971541380347,11.235391803329778,2.9602759163122645
2023-02-13,0.0,-,0.0,0.0,0.0,,,0.0,12.353625466623495,1.2274099512414387,11.126215515382055,3.0021458195794146
2023-02-14,0.0,-,0.0,0.0,0.0,,,0.0,12.06296549566395,1.0640145606646512,10.998950934999298,3.0393164762437253
2023-02-15,0.0,-,0.0,0.0,0.0,,,0.0,11.77914426357879,0.922370707652585,10.856773555926205,3.07231530377959
2023-02-16,2.0,Yoga + Pilates,106.88333333333333,2.0,0.0,85.0,118.0,0.10595845771170156,11.54905749307239,1.0658269823405986,10.48323051073179,3.02571025587155
2023-02-17,0.0,-,0.0,0.0,0.0,,,0.0,11.277327649504125,0.923941855948492,10.353385793555633,3.0602361704048096
2023-02-18,0.0,-,0.0,0.0,0.0,,,0.0,11.01199115084127,0.8009447755759136,10.211046375265356,3.0908870870536664
2023-02-19,1.0,Run,80.1,124.0,5.5586,,,0.9637629123964365,13.670408427583387,17.201461755844612,-3.5310533282612244,-0.8609967890294734
2023-02-20,0.0,-,0.0,0.0,0.0,,,0.0,13.348766774507391,14.911567039539648,-1.5628002650322568,-0.39024835063585334
2023-02-21,0.0,-,0.0,0.0,0.0,,,0.0,13.034692807030657,12.926507917220162,0.10818488981049512,0.02766588401483522
2023-02-22,0.0,-,0.0,0.0,0.0,,,0.0,12.728008470275089,11.205704034383908,1.522304435891181,0.3986757340308086
2023-02-23,0.0,-,0.0,0.0,0.0,,,0.0,12.428539898693556,9.71397717854886,2.7145627201446967,0.7280454883870529
2023-02-24,1.0,Run,15.066666666666666,33.0,1.4519300000000002,,,1.1463678694186252,12.91255165797797,12.813861443005639,0.09869021497233099,0.025476558929222338
2023-02-25,0.0,-,0.0,0.0,0.0,,,0.0,12.608741096449968,11.10805329540256,1.500687801047409,0.39673212669633146
2023-02-26,0.0,-,0.0,0.0,0.0,,,0.0,12.312078685011956,9.629325911031653,2.6827527739803028,0.7263200208009657
2023-02-27,0.0,-,0.0,0.0,0.0,,,0.0,12.022396239748758,8.347449821765123,3.6749464179836355,1.018916790712496
2023-02-28,0.0,-,0.0,0.0,0.0,,,0.0,11.739529533829057,7.236219769761777,4.5033097640672795,1.2786741158267536
2023-03-01,0.0,-,0.0,0.0,0.0,,,0.0,11.463318204401881,6.272918996141832,5.190399208260049,1.5092777139830686
2023-03-02,0.0,-,0.0,0.0,0.0,,,0.0,11.19360566168367,5.437854844678449,5.755750817005221,1.713999638414836
2023-03-03,2.0,Crossfit + Run,64.01666666666667,24.0,1.38455,91.5,105.0,0.4742798978502214,11.494918520530515,7.908886592896845,3.5860319276336696,1.0398890377021326
2023-03-04,3.0,Workout + Yoga + Run,52.4,59.0,0.4205,96.5,121.0,0.8219321864265747,12.612632963190187,14.710242913752072,-2.0976099505618855,-0.5543674495996023
2023-03-05,2.0,Run + Yoga,29.06666666666667,9.0,1.31154,88.0,141.0,0.4310218283495181,12.527633802821812,13.950083384136754,-1.4224495813149414,-0.37848317399851916
2023-03-06,1.0,Walk,9.416666666666666,40.0,0.90183,,,1.5964562525705743,13.174012243113342,17.41790299537311,-4.2438907522597695,-1.073803655748649
2023-03-07,1.0,Run,14.583333333333334,17.0,1.3337999999999999,119.0,152.0,0.8363184629246035,13.264031281922053,17.362270870928352,-4.098239589006299,-1.0299130286762601
2023-03-08,1.0,Pilates,55.61666666666667,56.0,0.0,93.0,93.0,0.7772615074760204,14.26953654514092,22.505806521473957,-8.236269976333038,-1.9239751177337436
2023-03-09,0.0,-,0.0,0.0,0.0,,,0.0,13.933798417979578,19.509786289519283,-5.575987871539706,-1.3339238649012102
2023-03-10,2.0,Pilates + Run,59.81666666666667,77.0,1.216,108.5,145.0,0.8788401383953933,15.417639770454146,27.16300428246938,-11.745364512015234,-2.539377986705778
2023-03-11,1.0,Yoga,11.066666666666666,1.0,0.08137,83.0,83.0,0.23284515771189987,15.078417024199823,23.680130203542063,-8.60171317934224,-1.9015508868375866
2023-03-12,0.0,-,0.0,0.0,0.0,,,0.0,14.723647303666299,20.527781536657383,-5.804134232991084,-1.3140164057823298
2023-03-13,1.0,Crossfit,52.233333333333334,1.0,0.0,,,0.10717703894533559,14.400753029631542,17.928202245277923,-3.5274492156463815,-0.8164964726469899
2023-03-14,1.0,Run,14.4,21.0,1.47404,123.0,168.0,0.9354143466934853,14.556022180209604,18.3371264139292,-3.7811042337195975,-0.8658739745671256
2023-03-15,0.0,-,0.0,0.0,0.0,,,0.0,14.213543529256736,15.896049633160525,-1.6825061039037887,-0.39457814781621675
2023-03-16,1.0,Run,20.033333333333335,27.0,2.07209,124.0,161.0,0.8992509361998127,14.514387283707835,17.374230827063936,-2.859843543356101,-0.6567836192360273
2023-03-17,1.0,Run,9.916666666666666,1.0,1.044,135.0,175.0,0.24597601850723633,14.196416544993818,15.194458829389863,-0.9980422843960444,-0.2343413638300601
2023-03-18,1.0,Run,17.35,24.0,1.7198,120.0,163.0,0.911027541601348,14.427078328454087,16.36667096385773,-1.939592635403642,-0.44813708205406183
2023-03-19,0.0,-,0.0,0.0,0.0,,,0.0,14.087633508849589,14.187905351051269,-0.10027184220168017,-0.023725736036193556
2023-03-20,0.0,-,0.0,0.0,0.0,,,0.0,13.756175253325019,12.299181592573687,1.4569936607513316,0.3530520254649902
2023-03-21,1.0,Run,18.4,26.0,1.735,123.0,157.0,0.9207747210672771,14.044251798539806,14.12306331411165,-0.07881151557184474,-0.01870552135311778
2023-03-22,0.0,-,0.0,0.0,0.0,,,0.0,13.713814241488965,12.242971463775946,1.4708427777130186,0.3575087989897606
2023-03-23,1.0,Run,12.116666666666667,1.0,1.3,126.0,155.0,0.22252768246568522,13.41467963617004,10.746283489469317,2.668396146700724,0.663053763755421
2023-03-24,0.0,-,0.0,0.0,0.0,,,0.0,13.099054850230461,9.315715661471215,3.7833391887592462,0.9627511887986034
2023-03-25,2.0,Walk + Run,22.35,61.0,2.6305199999999997,128.0,155.0,1.2796811683452445,14.226083297367946,16.19603614252496,-1.9699528451570139,-0.46158238684512853
2023-03-26,0.0,-,0.0,0.0,0.0,,,0.0,13.891367551836185,14.03998579551007,-0.14861824367388543,-0.03566201410559726
2023-03-27,0.0,-,0.0,0.0,0.0,,,0.0,13.564527103247723,12.170953398934152,1.393573704313571,0.34245540929569424
2023-03-28,0.0,-,0.0,0.0,0.0,,,0.0,13.245376659148372,10.550730520425372,2.694646138723,0.6781350222712996
2023-03-29,0.0,-,0.0,0.0,0.0,,,0.0,12.933735286702866,9.146195114376487,3.787540172326379,0.9761398101857287
2023-03-30,2.0,Pilates + Walk,23.78333333333333,48.0,0.91887,81.0,81.0,1.1004235662815254,13.758785350812706,14.318495223447345,-0.5597098726346381,-0.1356006019338466
2023-03-31,2.0,Crossfit + Run,59.43333333333334,13.0,1.07416,121.0,139.0,0.362269904926843,13.740932411315098,14.14297437013268,-0.4020419588175823,-0.09752903388286256
2023-04-01,0.0,-,0.0,0.0,0.0,,,0.0,13.41763144785133,12.260231918201265,1.157399529650064,0.2875320019901644
2023-04-02,0.0,-,0.0,0.0,0.0,,,0.0,13.101937210761568,10.628124095700453,2.4738131150611142,0.6293759147385709
2023-04-03,0.0,-,0.0,0.0,0.0,,,0.0,12.793670726604136,9.213285894365107,3.5803848322390284,0.9328531554783317
2023-04-04,0.0,-,0.0,0.0,0.0,,,0.0,12.492657232880571,7.986793925905197,4.505863306975374,1.2022697874919086
2023-04-05,0.0,-,0.0,0.0,0.0,,,0.0,12.198726078959238,6.923575144226205,5.275150934733033,1.4414485853108292
2023-04-06,0.0,-,0.0,0.0,0.0,,,0.0,11.911710629330033,6.001894279789373,5.90981634954066,1.6537832763748206
2023-04-07,1.0,Run,13.283333333333333,16.0,1.394,121.0,155.0,0.8501236163709773,12.00790118269946,7.332863111783535,4.6750380709159245,1.2977671950564091
2023-04-08,0.0,-,0.0,0.0,0.0,,,0.0,11.725375521024008,6.356696973498492,5.368678547525516,1.5262278914931944
2023-04-09,1.0,Run,16.25,1.0,1.623,122.0,156.0,0.19215378456610457,11.473025524992996,5.643602221984527,5.829423303008469,1.6936605752073486
2023-04-10,0.0,-,0.0,0.0,0.0,,,0.0,11.20308458539415,4.8923140412194055,6.310770544174744,1.8776883860487004
2023-04-11,0.0,-,0.0,0.0,0.0,,,0.0,10.939494900807572,4.241038920970602,6.698455979836971,2.04106193219289
2023-04-12,1.0,Yoga,0.0,1.0,0.0,86.0,104.0,0.0,10.705635350262941,3.80958501281959,6.896050337443351,2.1471714387862018
2023-04-13,0.0,-,0.0,0.0,0.0,,,0.0,10.453749807155134,3.302445054832815,7.15130475232232,2.2802996960406703
2023-04-14,0.0,-,0.0,0.0,0.0,,,0.0,10.207790706033336,2.8628166331738436,7.344974072859492,2.398486373262019
2023-04-15,0.0,-,0.0,0.0,0.0,,,0.0,9.967618607713465,2.4817124703356277,7.485906137377837,2.5034084308378506
2023-04-16,0.0,-,0.0,0.0,0.0,,,0.0,9.733097353780252,2.1513416940683836,7.5817556597118685,2.5965546163874134
2023-04-17,0.0,-,0.0,0.0,0.0,,,0.0,9.504093989396289,1.864950569398998,7.639143419997291,2.6792465887228105
2023-04-18,0.0,-,0.0,0.0,0.0,,,0.0,9.280478687927241,1.6166844327385088,7.663794255188732,2.752657670973511
2023-04-19,0.0,-,0.0,0.0,0.0,,,0.0,9.06212467734051,1.4014680056111721,7.660656671729337,2.8178294989637886
2023-04-20,1.0,Run,12.35,13.0,1.3069000000000002,118.0,137.0,0.7947194142390263,9.15477624185644,2.945488944518928,6.209287297337513,2.2608552931995236
2023-04-21,0.0,-,0.0,0.0,0.0,,,0.0,8.939379797809444,2.5533792699619475,6.3860005278474965,2.3812243027614204
2023-04-22,0.0,-,0.0,0.0,0.0,,,0.0,8.729051268791977,2.213468058810265,6.515583209981712,2.4880837597537337
2023-04-23,1.0,Run,10.3,12.0,1.045,122.0,143.0,0.8360796171499412,8.806011175484286,3.5162717449833747,5.289739430500912,2.00232141624175
